case,pid_7,ft_dem,ft_rep,ideo_self,ideo_dem,ideo_rep,primary_vote,primary_vote_choice_num,dis_democ,distrust_gov,wrong_track_dum,gov_run_for_few_dum,gov_care_post,wealth_gap_larger,age,race,weight,date,income,sex,pid_7_num,pid_3,therm_dem,therm_rep,primary_vote_dum,primary_vote_choice,cand_party,dis_democ_dum,trust_gov,distrust_gov_dum,officials_dont_care_dum,therm_parties_mean,therm_inparty,therm_outparty,year,below_50_qual_strict,wealth_gap_larger_dum,primary_vote_simple,below_35k_dum
2020_355557,Strong Democrat,70,30,2,2,7,Voted,1,2,4,1,1,2,1,41,White,1.66808850868213,2020-09-14,22,Female,1,Democrat,70,30,1,Joe Biden,Democrat,0,Some of the Time,1,1,50,70,30,2020,warm,1,Winner,0
2020_355564,Strong Democrat,85,0,99,2,7,Voted,1,2,3,1,1,2,1,65,Black,0.743735690901453,2020-09-14,2,Female,1,Democrat,85,0,1,Joe Biden,Democrat,0,About Half the time,0,1,42.5,85,0,2020,warm,1,Winner,1
2020_355571,Independent - Republican,15,70,6,1,6,Didn't Vote,NA,1,4,0,1,2,1,67,White,0.432517551718358,2020-09-23,13,Male,5,Republican,15,70,0,NA,NA,0,Some of the Time,1,1,42.5,70,15,2020,warm,1,Didn't Vote,0
2020_355618,NA,-9,-9,99,-9,-9,Didn't Vote,NA,2,-9,1,NA,3,-9,NA,Black,0.287878225646602,2020-09-20,NA,Male,-9,NA,NA,NA,0,NA,NA,0,NA,NA,0,-9,NA,NA,2020,NA,NA,Didn't Vote,NA
2020_355632,Strong Democrat,90,0,4,3,7,Voted,1,2,4,1,1,2,1,66,White,0.769148494953932,2020-09-28,14,Male,1,Democrat,90,0,1,Joe Biden,Democrat,0,Some of the Time,1,1,45,90,0,2020,warm,1,Winner,0
2020_355656,Strong Democrat,70,15,3,3,6,Didn't Vote,NA,4,4,1,1,2,1,46,Black,0.930621272811189,2020-09-18,6,Male,1,Democrat,70,15,0,NA,NA,1,Some of the Time,1,1,42.5,70,15,2020,warm,1,Didn't Vote,1
2020_355687,Strong Republican,15,100,99,4,4,Voted,8,4,2,1,0,1,1,40,Other,2.9237538503507,2020-10-14,6,Female,7,Republican,15,100,1,Donald Trump,Republican,1,Most of the Time,0,1,57.5,100,15,2020,warm,1,Winner,1
2020_355786,Strong Republican,0,100,7,1,7,Didn't Vote,NA,-6,2,0,0,-6,3,56,White,2.07599427034884,2020-08-20,5,Female,7,Republican,0,100,0,NA,NA,NA,Most of the Time,0,NA,50,100,0,2020,warm,0,Didn't Vote,1
2020_355809,Independent - Independent,60,70,4,2,6,Didn't Vote,NA,1,3,1,1,1,1,NA,White,0.285560284964343,2020-09-28,NA,Female,4,Independent,60,70,0,NA,NA,0,About Half the time,0,1,65,NA,NA,2020,NA,1,Didn't Vote,NA
2020_355816,Weak Democrat,70,0,2,2,7,Didn't Vote,NA,4,3,1,1,1,1,73,Other,1.37694985130858,2020-09-13,20,Male,2,Democrat,70,0,0,NA,NA,1,About Half the time,0,1,35,70,0,2020,warm,1,Didn't Vote,0
2020_355830,Weak Democrat,100,50,3,3,7,Didn't Vote,NA,4,3,1,1,3,1,71,Other,3.86536872391491,2020-09-17,17,Female,2,Democrat,100,50,0,NA,NA,1,About Half the time,0,0,75,100,50,2020,warm,1,Didn't Vote,0
2020_355878,Strong Democrat,70,15,5,2,7,Voted,1,2,4,1,1,3,1,80,White,1.44527797292579,2020-08-20,8,Male,1,Democrat,70,15,1,Joe Biden,Democrat,0,Some of the Time,1,0,42.5,70,15,2020,warm,1,Winner,0
